id,Predicted
6428913,489.64
29158063,120.84
29417262,529.47
25353054,140.255
24260464,69.29
525293,115.73
23943945,198.50400000000002
13864221,57.9425
19226278,83.815
24260244,135.08333333333337
19779217,121.93
486350,245.50594336219336
13787558,601.02
8553197,83.74053391053393
8742625,165.19100000000006
4241028,84.65
20598040,207.4125
16023497,368.8
19070964,54.15
19249136,120.055
19791460,105.44222222222223
13621211,205.575
17771762,85.76333333333332
11602485,139.1031904761905
24947076,279.63
25209619,142.914
17342599,59.26200000000001
19475198,76.21819047619047
255957,453.5345238095238
26669199,99.79766666666666
9405895,236.375
22142447,413.6546666666667
11335874,90.22978174603176
7331070,240.17
7661218,224.45
19589726,61.075
5717674,53.75
21597684,82.156
10252499,91.90166666666669
28811746,55.31747619047619
14138706,152.1
13556607,109.75
21907240,136.01
2818471,178.56
2136293,99.64
6783518,68.34119047619048
16099666,526.91
4474843,71.05
14756273,65.27833333333334
10849750,140.6
8867253,154.54666666666668
434792,145.1425
14161086,53.98531926406926
3344509,272.76599999999996
21477816,74.98
16585566,71.7
5028478,60.9
23921983,68.91333333333333
12669490,106.79
21503899,78.32416666666667
6973463,271.46
9578639,385.62
7933773,112.43466666666667
9856995,55.814818181818175
22146861,71.58
21501507,195.54471789321792
3760824,70.83
27470676,196.59361904761903
21136805,251.8090707070707
14838808,107.21
27639832,50.86966666666666
13782654,95.59666666666668
12310556,151.05966666666666
18353019,56.308
12285861,187.585
11309973,259.96
10126128,38.55
27526369,168.93136904761906
25339672,59.49
6200692,67.45568131868131
12333601,131.77516666666668
7515281,41.74
6611419,60.57
26299301,190.62
13272022,47.05950000000001
13298279,104.07
25190223,260.93716666666666
13130122,177.57
22290967,85.7
4753182,116.34
7742889,54.18
9895587,65.46333333333332
10830834,278.755
7556587,53.49849999999999
15357493,150.13
1975999,222.1025
23275013,106.76666666666668
18591904,56.74
13577207,187.75
19323563,330.03
14198179,83.62
33223,76.925
25103135,59.0
22064262,188.5735833333333
16333353,45.067142857142855
15437906,74.58333333333334
1965281,78.02380952380952
28028018,185.99599999999998
26920881,106.77
25281618,204.49
29421722,53.473333333333336
12915928,259.88
19634230,63.64
2508024,129.02
11707920,55.2
2237063,148.82466666666667
20288527,233.815
6327222,53.44
15215887,179.21403174603176
29364512,143.92
71812,94.04216666666667
16252761,67.55
17435128,191.93
19380620,50.22
15253883,174.80833333333337
17380887,74.43733333333334
26895623,157.12
2570561,79.39
24724872,210.40166666666664
15936167,98.26331623931623
24609203,60.622206349206344
22699919,56.56830952380951
23522400,239.99550000000002
28635769,57.23566666666666
13957427,167.0225
657727,178.88
20452330,175.21
19964244,95.01
15222673,183.17
9104876,199.09010714285716
13761125,75.4825
26154069,121.61685714285716
7987971,91.40678571428572
25263472,150.58142857142857
28861629,89.55133333333333
6259989,73.83516666666667
10426358,292.7916666666667
1457505,97.47
6968737,172.13333333333335
27287158,219.36333333333334
19063118,47.309333333333335
19130344,144.2216666666667
18700004,71.70833333333333
20634950,88.4013023088023
9022118,101.31666666666666
21694035,275.96
21322742,109.21308333333334
29149377,234.92293722943725
28492651,715.97
8704348,131.05
25688166,72.52
16161888,120.64
17510556,292.73245238095234
16858868,47.391260683760684
27366401,129.08809124209122
10992335,86.45
19821206,207.3688888888889
1786408,100.4
26257823,55.775
20603008,45.50999999999999
27227269,75.88
21822768,306.99
15964536,123.15
5866656,67.05345238095238
8738086,301.34
12397447,73.0075
22164073,111.89
13998223,469.59
13565060,108.75670274170274
27299600,306.9111111111111
8254640,166.3
16477061,190.2672619047619
7699037,59.89583333333334
157431,96.30166666666666
9920607,241.65
9340975,236.676
19282,127.96
11567179,50.72449533799534
2493039,178.68
17280847,169.34
15988695,67.35654456654457
10699072,148.9925
19662367,112.71
12005922,402.61428571428564
23353909,45.88535714285715
16087737,37.85
22142173,158.96333333333334
498859,170.66
16000365,114.09
27401819,66.63
6909615,80.13333333333333
7019534,117.25
3816450,320.88
19261252,327.7
15218342,203.10333333333335
16392758,57.29
7557546,135.57
3688197,114.46
636391,180.38666666666666
28579624,302.25
11754084,160.95666666666668
9233883,299.7629761904762
26783332,78.605
19664338,60.94
8759876,152.14283333333336
21800445,296.04
1492286,86.81
14472317,82.55005952380954
28842166,163.862
7602426,218.01
23357899,145.12595238095238
23359277,52.495
18229274,140.63
7222504,90.9
22421636,99.54
6228461,46.04666666666666
15674821,83.9174329004329
570797,134.29166666666669
12302561,134.74
6719207,66.19692784992785
27435989,121.74
27169644,105.56333333333333
2895820,90.71833333333333
17095925,40.41
15745537,222.4
6611592,127.60333333333334
10066662,153.9333333333333
22904958,101.67
27203413,74.48
14184335,191.1
510454,327.795
18891659,83.43
24655658,88.14450000000001
106647,129.29
23827460,60.7525
6914387,260.17
26516849,59.14
14451686,208.32583333333332
26188665,125.82
29485424,61.4911196956638
2183423,158.23
8626843,82.7325
6545163,239.11
26836577,73.457
2084817,120.43
9063266,159.09115548340552
8052243,195.72499882225608
22339390,123.3775
29262039,158.3525
1958765,158.05666666666667
28054489,105.69666666666666
19134850,102.44
531455,82.53333333333332
11462440,71.01766666666667
7262439,61.603813492063495
16147471,61.50791666666667
23989379,124.82
22109629,163.265
29049358,60.983000000000004
1475631,65.6275
8593656,74.81
5998890,211.55
14161103,144.65266666666668
15470951,92.05416666666667
26102878,69.27119047619048
6013186,128.65
609559,106.124
18587083,123.33666666666666
20778074,64.28
9515733,171.55516666666665
13769692,89.35416666666669
28717093,65.08595238095239
10702506,155.66700000000003
27982303,269.47
14134105,129.41
7460803,105.21728896103896
5326138,99.47666666666667
2323502,58.205
1336984,51.915
13375898,65.75
14027065,99.14333333333332
24853574,149.40761904761905
4308798,153.18966666666668
29592296,216.6533333333333
17843852,117.00666666666666
1240530,71.165
24266063,442.3025
20249492,501.08666666666664
864981,46.00583333333334
12830905,101.66688888888889
583224,152.63666666666668
19651861,211.475
25454892,97.4525
20459818,200.12
4941141,175.35
26366300,118.85
9908400,158.54880952380952
17268340,109.27
19635693,93.97059523809523
20539089,215.27492857142857
11969810,84.63
3874870,165.7
20493318,77.3
7561686,126.05
24699629,147.185
22131111,56.19
7473909,74.02
28090976,76.33666666666667
11532518,178.91422222222224
21948222,152.72
8111321,101.1767261904762
6730582,161.33
28613174,54.04
20269743,50.62
1586304,185.75
3357882,198.08
17446640,117.12
9793465,152.2
16314763,87.1
20227482,162.74
2265778,193.28
3604145,118.69666666666667
585300,64.5
4438029,235.02
2817302,129.46
21608855,80.67
4738271,209.3
13431471,61.79
22810195,159.69
21975096,102.77
15715485,147.355
5161173,541.24
20486011,90.05041809579313
10253377,108.75670274170274
21901025,82.4
5804451,91.31095238095239
26895469,51.62333333333334
27647168,58.67
22361604,87.72
19809138,60.2375
16780519,72.03623809523809
373618,82.54482195582193
2454281,78.12666666666667
19980512,199.69
712260,222.18416666666664
25592778,153.035
7043817,384.07
5320983,252.36333333333332
2872288,217.24
28471510,60.98166666666667
532288,127.31666666666665
4854552,86.89226190476191
516916,74.51
21505608,142.93023809523808
8427028,129.22690476190476
21450672,57.97
25979753,172.40166666666664
1130855,71.7117380952381
6348770,182.60500000000005
17495518,138.615
16553353,54.64
15800923,176.2388025030525
12723523,157.434
9091373,53.07773809523808
21937306,83.57416666666668
14220943,100.22
3642278,196.575
21109039,163.55
21730367,105.01
20282225,51.5625
12948486,206.1
11758988,124.25
26571706,220.22666666666672
13077988,272.4167575757576
16219145,177.88882142857142
452068,237.53
3133157,72.84666666666666
22207770,304.62
23199732,133.96857142857144
16134194,198.885
21970350,77.09136111111111
26994401,144.07
12368099,84.895
14841128,140.14
15721685,137.5225
9348111,234.2
4082357,69.72526190476191
20788831,83.41
3424355,101.08250793650795
13685807,196.13666666666668
10409905,193.98333333333335
16814083,959.16
1303515,237.57333333333332
16423417,70.05
9861747,122.16403248140749
20115612,87.34230952380955
8255964,95.85
16807416,129.81956782106784
17866455,70.80961038961038
71010,169.62
21816384,61.34833333333333
23537956,54.49230435268207
29411308,244.92333333333332
18772566,347.0302857142857
26310218,79.75
26815201,129.1525
14203912,88.60836507936509
7711451,80.39833333333334
13993046,60.49
739930,293.845
28135177,132.986
7861113,288.96333333333337
2015094,53.87
1225303,153.63566666666665
9015649,115.12
21589646,80.66285714285713
9328355,119.91833333333334
29037276,68.36045634920634
27748069,119.87
18702075,68.31
25813322,79.15
25464945,133.99
4236725,123.1
266351,130.17
16227469,133.73666666666668
17122914,108.02
29419113,157.4607647907648
24691912,97.19333333333334
15552862,152.76
21877805,168.96
13980280,139.5
22050400,194.60207936507933
19049402,296.19
3907279,245.64857142857144
11716677,199.62666666666664
16339175,153.91375000000002
8001790,71.74
25115061,108.59842224509835
4183664,47.13833333333333
13215733,264.59
19532157,113.97
19433585,60.73554761904763
7125990,85.82
25492295,207.685
23980622,79.51333333333334
15233134,246.06164306608417
25104274,67.29261233211234
8443516,83.96625
8420572,58.932033502445265
456336,67.49333333333333
21225002,185.8466666666667
28335560,56.00734126984127
28636873,235.27488095238093
24033132,140.7
18841687,559.88
14111092,92.88
1552242,282.45
14883818,90.95
13395362,185.51
22961758,61.87784920634921
26447297,65.72266666666667
24943484,88.1
8650800,39.02
18729985,57.65856060606061
29588864,871.34
9446716,61.15
4823959,70.27
9760751,52.477250000000005
21260956,747.76
10675218,81.40750000000001
13125552,165.15333333333336
2238300,92.9
21852466,123.73
13282553,168.7133333333333
29307957,90.56869047619048
21877231,106.91250000000002
9975451,160.1290335497835
29567252,109.57
5247202,174.5875
11068187,142.81519047619048
27676268,74.36666666666666
13941308,63.07816666666667
27832132,67.08648412698413
13209317,72.68
22204167,111.66
5386580,83.79571428571427
12955281,106.08333333333334
26866997,52.6135
26739023,202.96166666666664
2465622,361.11
12513217,88.66966666666667
4438470,104.07558333333334
27805071,213.89754806304808
7246757,237.0375
28429291,392.88
20799032,524.8291666666667
854396,186.17
7064148,57.85166666666667
7728222,66.38
4194010,96.94
15307093,75.24
28534405,54.49230435268207
7381038,59.512666666666675
27174650,102.6
15098153,155.87708333333333
4308991,211.85
9217592,106.95333333333332
15286307,111.19333333333333
12606676,67.11347619047619
4828336,131.61
20632678,128.42361904761904
16287895,72.467
12453944,141.215
23488220,74.07
23150046,328.83166666666665
19204555,65.79342207792207
20010930,116.23
27290448,47.19
19524232,56.034166666666664
26980448,114.0725
182727,157.35083333333333
11378564,237.19833333333335
22001621,147.84
21730735,108.42
465277,115.9
1761101,150.51
5141171,69.08333333333333
15341726,78.62402380952382
18997283,112.9662793879555
29515290,256.79833333333335
2237851,206.61
4775278,58.26861111111111
19032449,597.19
21680914,107.42350278595671
21649651,77.0375
28004641,150.7585
10605897,146.06
8842793,223.58416666666668
28030637,48.01666666666666
19734117,143.02283333333332
23061203,114.53
21382292,247.03
16995743,71.09
25397054,91.27502380952382
18077742,111.53
26646785,409.47
777141,76.21416666666667
22533734,189.27
285716,44.55
28049456,72.66470468712575
187566,108.625
19284144,172.98
27989142,171.46
16528554,127.5377380952381
17301466,99.86
17700802,63.32
17172375,194.91666666666663
8029217,493.37333333333333
15390942,155.00857142857143
22208060,104.2393646117814
12158543,91.52583333333332
6646365,60.35666666666667
23859834,102.92384956709958
28986154,139.67
7084130,127.00620238095236
13880280,63.55
22368370,123.055
22204668,104.02
23018551,113.8
19982436,60.74916666666667
16792642,160.47
26175503,246.83
19593760,58.54703563103563
15052971,251.15099816849812
20971407,58.12
29164527,92.61666666666666
11884317,406.9683333333333
277133,149.975
21909291,216.11666666666665
22015654,229.705
25710052,70.4575
15887617,64.27
15955961,216.60428571428574
27551619,53.54566666666667
8301159,70.5
25103113,55.33583333333333
25420704,105.97816666666665
7831486,89.85333333333332
12955346,141.56666666666666
311343,68.86
3251901,49.62416666666666
12815139,133.85
7555283,227.91
13917029,55.63
12585126,257.99333333333334
23102299,108.23
1290336,215.71
6359266,60.52683333333334
13192601,103.22111111111111
3826908,145.50333333333333
14568136,134.37
17831929,52.42083333333333
10268663,339.28
19712405,63.34
14191921,700.01
15420038,82.90666666666667
4632795,66.5890476190476
18568023,86.45375
15951107,112.96
20623171,128.5233333333333
5316908,124.47
28411657,85.61200000000001
5061178,70.65100000000001
875036,215.612
20981954,66.245
20425579,232.88
16917171,165.85
23454631,62.61333333333334
4436927,57.54
17366174,102.27
7744805,133.15
23842950,337.2
19737449,112.86416666666666
26281121,80.87
25449154,169.7981457431457
24873530,95.51214285714286
12850186,245.09929545454543
5857519,66.9
61509,222.985
21823874,352.8258333333334
2100887,406.44
19714091,159.32
27159664,314.1467857142857
20330435,168.82666666666665
24347831,55.99283333333334
4537389,409.01
13199294,99.49
24286606,61.67
13411759,142.3392738095238
17210021,79.34333333333333
24496212,110.17
18564012,614.27
29617415,68.81303571428572
23340977,118.13950000000001
23506770,351.71
13123665,257.39
27395978,60.299209422457494
20013033,105.575
24334422,96.93
22395320,163.03
6638377,121.18900000000002
28259702,61.91533333333333
19659874,83.78
14949914,39.88
294717,86.23078571428572
9496176,291.62666666666667
19760008,81.61383333333335
5028135,166.67166666666668
22417683,585.12
22189962,136.01
22309943,59.19121428571429
29691673,228.12083333333337
19843040,136.88438780663782
29563829,68.64333333333333
20758606,168.63
25970187,92.37380952380948
19142557,72.13
28736324,184.95
21214909,338.935
22899900,110.9554761904762
24580129,48.09
11014002,48.293571428571425
16098020,422.7992857142857
12015378,103.33
15203803,70.32333333333334
6225766,252.48
21723403,223.39333333333332
1076326,214.945
6680201,56.74166666666666
19333703,112.91
23074259,64.6
7760204,60.63
19910952,182.36
27025344,65.12511491123257
27016931,91.39
22616360,129.0505
17220307,148.90133333333333
19862301,62.863
14151551,99.46600000000001
9576812,241.15
1702032,62.98541666666666
26441519,63.64766666666667
23973852,198.33333333333337
14330755,284.11
6085109,156.29
11651455,191.89
27752128,112.56
20780871,143.215
22794168,56.7975
10842610,88.18666666666668
21884025,91.75666666666666
18050567,66.98
24835343,200.688
16678888,151.59
11255432,81.23
8145339,285.95416666666665
12828338,93.18816666666666
22579551,497.85
20899758,142.0
12560110,101.34083333333334
20277166,140.38
25476032,148.30999999999997
6812270,97.83
1702694,53.096000000000004
23797505,105.03666666666666
29338253,85.56916666666666
23702317,77.805
14680999,264.80333333333334
16546903,86.80319047619047
28050441,105.75
29518429,255.03
22232444,106.93
24376295,121.07666666666665
21005994,57.01625
6072842,222.83
22389883,52.82916666666667
10995738,169.2949226190476
19219431,105.50416666666669
16636214,72.51
19015029,83.06
2569466,55.3
21589780,134.99666666666667
20188858,108.33057142857143
7851219,83.25142857142856
4593939,120.53466666666665
7491626,125.67399999999999
28330508,203.06175252525253
12941306,90.00916666666667
27203779,297.32
5276704,140.5225
15954250,610.83
7053502,124.16666666666666
12003048,278.3619001978414
13252064,73.61
18615054,53.63625
24247797,122.14328787878789
19655651,102.46
28540537,111.68
27489247,135.84
9823806,225.88638888888892
27736749,118.53
4566256,79.11702380952381
10414065,105.98
24756640,49.70433333333333
9755074,130.24
23997663,79.72561716061716
12147723,260.34
21771395,57.51
1131804,174.28083333333336
27706017,101.98
16191540,186.95733333333334
25013333,62.48166666666667
8939341,130.49499999999998
3291286,80.85009523809524
13653343,161.26
25012263,374.97
10674836,112.1425
23881587,241.54999999999995
25841417,52.7
12292255,168.635
17191124,524.88
7460009,122.495
14499377,65.92333333333333
25991899,73.32369047619048
11526590,218.40428571428572
20572398,74.62383934447904
26139678,104.54133333333333
6594861,301.06
17496222,101.00716666666668
15552674,400.99333333333334
21272115,122.99592604617605
7805051,282.3383333333333
28204927,48.65633333333334
17606850,145.0
24105640,82.885
27570463,101.77666666666669
10429566,145.35049999999998
23293273,208.67
22529259,123.97
29184026,55.87333333333334
3701890,174.46183333333337
11800108,139.68
3249078,183.73333333333332
29565064,389.5566666666666
17299,163.7
12547481,256.70799999999997
18270841,117.72
20914119,151.565
16506179,84.04933333333334
19356518,112.115
18222455,173.06
20458769,53.645
28693418,144.49431746031746
3261569,288.49
12414144,166.06
10187402,235.24
4252172,104.2393646117814
19315686,259.485
11903561,193.02325757575755
5695509,50.46653185703186
7854307,76.13
1072481,132.9575
22597744,91.84
2932779,78.52
28030282,66.155
18152217,54.04
6157102,71.13666666666667
4847666,59.234833333333334
2298373,105.47
28751318,65.43983333333334
6383557,172.9873333333333
15464934,145.41
26082096,284.02
3713233,77.23
735752,313.63
16380794,150.51
12004174,170.74833333333336
15079215,139.18666666666667
13493430,148.69
29762011,142.1825
21356649,108.04800000000002
1170261,65.01416666666667
5299045,157.74233333333336
3816424,51.921992424242426
3116279,83.00094444444444
16256546,60.61333333333334
8654929,62.12515345765344
27480436,205.48190537240538
17191366,276.87
3661168,77.79094067370539
27524142,40.671904761904756
1696050,56.82666666666666
18890521,429.74
27635012,144.43222222222224
27085850,128.10619047619048
22207468,74.58
14633924,161.94
28937536,157.41
16499622,67.98428571428572
5803875,95.59
21437432,82.76033333333334
23064260,179.51999999999995
24887028,79.96142857142858
13808,69.25999999999999
7652877,150.28433333333334
5589914,124.54
20183883,286.8
28660492,146.89403540903538
12210730,48.613000000000014
613556,275.93
1947400,175.1533333333333
19743941,153.71
6746003,61.38666666666667
29736927,47.119333333333344
20190053,237.85
8563025,134.01
21260326,382.9666666666667
14414440,53.77
22902837,456.71
1654738,136.98
4440611,116.27333333333333
13709910,71.48
4866049,82.76919264069264
21562678,255.0666666666667
5207973,345.3923333333334
19945327,160.69583333333333
382524,113.795
2500087,171.84441666666666
8993887,64.12
7858824,212.55
29138894,62.1836507936508
23922304,70.92166666666667
16027733,353.39973015873016
9882012,87.59761528749026
29309393,87.9425
9736123,178.065
17766580,173.83
3970701,60.3
28461528,193.14
15507375,157.71
7043947,107.82600000000001
28440073,81.55
21264297,99.48
26142708,113.61
9756996,150.58142857142857
27401585,156.144
27195302,118.33
5401148,229.17833333333337
24024456,135.64
24748233,157.19
24473230,180.43
66974,228.572
29759371,97.04899999999999
5144689,152.92
20651451,82.87288095238095
13881020,79.01666666666667
15597266,91.92
24543448,72.35333333333332
65813,77.38464285714286
19143826,122.12
12110777,78.84166666666665
2967631,59.75
12683378,348.59
13584889,79.35186745199246
13968271,269.89
23216832,484.23297619047617
7611169,138.93833333333333
1998802,189.73
14858190,174.99
14538891,217.53
13889399,208.8
14540453,204.33
16346527,45.16690476190476
23647159,50.1
12518766,104.03032693828362
1320550,176.88333333333335
5251719,170.8
25959558,94.55
29125857,65.48541666666667
21695338,128.76766666666666
28312557,118.77
27457583,184.97
17029902,61.15
24717470,135.9072857142857
3959285,489.12666666666667
3739167,74.75666666666667
17625698,89.94802308802309
7182243,65.335
10647977,111.06
5012536,215.65
23611465,199.63054653679654
766964,77.99416666666667
22448794,154.02
2165933,192.32247619047618
26356226,196.34
12892861,138.03666666666666
29434308,121.31999999999998
10105606,200.07
3412893,141.79
9171140,73.29094444444443
21665031,65.04983333333332
23842310,48.48
1117349,198.3383333333333
27219982,112.36533333333331
7308118,99.575
26642831,332.5326666666666
17534186,157.7458333333333
14772701,136.48
14065448,165.4
7438254,91.15233333333333
2041143,167.50566666666666
22651509,136.55
6447797,107.49
13687060,169.84688419913422
6936794,635.33
24657328,205.48333333333335
21216778,57.53260173160174
28031581,203.15
21777252,219.0945
6161282,162.98
12782370,256.255
2201398,78.77333333333334
26979053,140.685
26529591,30.34
3334616,161.55
15447148,65.515
27285454,52.6575
24626439,136.915
19121086,91.28934523809527
17637439,104.56783333333333
27405333,219.04416666666668
894093,65.96833333333333
21011466,145.93425000000002
11324531,67.737
28103408,298.4666666666667
22266286,110.83
9096478,54.71
25350452,121.87166666666668
8984018,180.68895238095237
14161597,190.495
12342979,139.68856746031744
19283246,132.52
29588528,60.44166666666666
21782336,266.8666666666666
3963137,299.32
21309053,78.896
14421383,63.3275
22321252,117.7012380952381
22366842,35.619
19116128,144.35733333333334
27531,104.77
21578592,106.30857142857145
20557017,194.23
13406294,101.1125
20697910,175.75
14864014,136.21916666666667
14180226,125.1025
18033251,60.44878571428571
1215802,109.39916666666666
23566549,240.5
7385688,158.52516666666665
6515562,155.93714285714285
23070395,115.67666666666666
8055582,70.0675
8523910,274.91
9915508,98.49733333333333
21340451,44.14
28715282,219.75296031746032
13451811,59.54
812938,204.9175
29147776,235.74
3970345,224.25909090909087
21896537,139.24
11667910,223.88
26953727,270.4083333333333
3291212,74.774
13150028,132.89
21963723,129.405
15234201,402.61428571428564
24304515,144.0610714285714
9148875,172.04
29421627,291.4
5871372,102.4
4248788,134.18
22361598,202.3105238095238
5550377,181.97714285714287
20440630,330.3366666666667
10334395,83.05012626262625
562478,215.08
1194508,66.48666666666666
539350,221.08671428571424
6619187,83.73
12965883,44.64
1084328,321.04
27957668,482.57
2500560,165.35
13017303,131.12666666666667
16113842,62.98464285714285
16162621,216.76
32331,160.0325
4965526,234.085
23522330,194.82
17210810,185.79581199356198
21895104,104.45833333333331
23879304,65.363
21038103,117.7
27455308,67.1
17513238,219.608
26247578,181.74
27139685,76.17333333333333
20729892,73.45333333333333
2065985,147.71666666666667
19737629,62.63399999999999
20480983,97.68
17812919,169.46
14006712,111.04
18728,198.01
15659634,200.48
22120954,257.93
387377,212.593
1827723,303.93
27650624,443.43
28250228,142.16583333333332
873701,109.16
960210,65.38416666666666
8369895,282.2823333333333
27656752,462.38
6670191,175.69
25834743,54.416785714285716
27249259,213.93777777777777
10864440,236.73
19820148,87.85333333333334
5847793,46.77666666666667
6438456,94.5
27055191,73.19949999999999
7886732,190.98666666666668
19471948,115.72833333333332
26496505,103.14
4885673,140.40666666666667
16666902,102.91666666666666
21714930,200.56
9662654,145.33433333333332
28636497,79.92
3939974,115.13
1940534,48.665
23867035,342.92699999999996
11372267,171.1675
27655194,105.98
16627548,84.11399999999999
21813179,127.83
9577296,219.5625
14917765,59.63928571428571
27542872,114.51750000000001
29171435,178.86666666666667
2215677,42.863
8505035,53.57266666666666
3068145,132.50328571428577
12810131,126.19580086580086
1886978,51.545
3967945,72.00702380952382
13170860,242.16699999999997
20008527,74.60233333333332
6970372,196.84416666666664
20989659,204.56924999999998
22999953,90.665
14409723,139.39216666666667
10234090,109.03333333333335
22862877,85.94
28636920,80.105
22281684,68.57004761904763
21565383,66.07
8161540,56.3495119047619
21446560,188.57
12155460,222.03
19339770,149.60714285714286
8236539,85.08236363636362
19080665,54.532
6260442,250.21
1786223,151.64
14212273,61.475
243708,242.68666666666667
15585329,197.9754047619048
12106348,208.165
16602499,57.57560700771537
7662160,45.62666666666666
11006093,206.25333333333333
4717267,83.60333333333334
24611661,61.645
21589992,104.03032693828362
17822462,147.18
28801015,295.74
21715749,80.80215737040736
22307938,111.2745
9391430,218.40428571428572
19528396,91.03
1654929,99.47
25935054,192.405
3782441,219.33
14358402,65.90514285714285
8866335,152.87916666666666
23258602,90.40559523809523
13379688,111.80428571428571
9715891,182.36
22883383,111.0013253968254
2773754,133.76
982188,81.53008333333334
24698087,376.6
12537157,86.73
20920138,277.925
4694480,214.049
9528733,536.69
21230280,56.95
24384986,244.1341666666667
29218719,53.99071428571428
12343098,465.11
20421016,96.46
7361457,52.94
26338609,68.6275
9266394,164.33
25931882,102.22666666666666
13956480,51.79904761904761
20048646,62.81666666666667
18889038,83.38666666666666
2687480,63.36821428571429
27453506,130.975
26934153,92.98
2297951,348.71
19959742,119.8
12711153,47.82
2113934,84.81
27675430,109.0925
2862900,185.1075
27562712,602.81
18229365,144.95
2253397,219.51375
9901423,63.81
26062418,105.0466666666667
4197614,80.72964285714286
1215122,81.98892857142859
24553891,155.69750000000002
29705936,201.14144949494948
22192417,212.64194444444445
8256930,114.02
24498977,51.23
13192379,61.76333333333333
13619314,71.12322619047617
12710904,77.595
21725963,110.3259761904762
13004484,65.19
29180542,142.99
21965717,127.10904761904763
27375107,212.01
710040,52.68333333333334
29533754,69.39
18573121,271.97
13115616,168.23
22159795,138.622
11239207,168.44352380952378
27891385,62.34066666666668
15769964,215.7661746031746
11043540,148.78
704793,304.8226666666667
15034752,193.15
1974685,199.75
18288169,104.03032693828362
17583460,87.55
28587663,140.5155
12653674,253.09
27432767,100.41
11123031,86.48883552395317
24672150,167.8166666666667
25982839,200.055
10564375,210.9
15452971,100.7
1763008,372.13
16240441,160.125
21160191,432.3175
21282304,173.94765033577534
7678743,82.28005952380953
174668,197.87
21011427,55.49
18617227,73.84890873015874
19484105,64.41875
4846199,150.2
14931156,110.04
17835503,58.89277777777777
29704561,193.39333333333335
8740683,336.995
14802396,244.21
23894777,91.07
18516072,103.66
1427084,62.23250000000001
28098182,328.335
13276525,71.065
7064,61.52983333333333
2994536,107.16633333333336
2265827,110.26306118881122
29515558,56.90726190476191
13618148,71.92
25263861,171.15666666666667
19439068,159.65
18631396,243.94
1860838,70.63
19431100,127.3667619047619
2336995,71.04666666666667
26388601,155.51597222222222
24476310,145.85
29189092,287.75714285714287
20780664,36.76
18357865,163.01
16054732,61.603813492063495
26076302,65.91
12339838,64.93
18649858,218.05583333333337
20857329,62.653643958982194
27238918,57.55
13727949,86.226
14426680,242.55166666666665
21776974,84.31
4174049,255.15399999999997
23749724,72.66470468712575
151199,118.005
18348802,72.245
20659824,78.01083333333334
4667146,50.61
28181620,108.19
6602683,63.00400381562882
13540224,63.69333333333333
16366928,72.33333333333333
7970450,77.48666666666666
27089357,101.29666666666668
29087654,157.75074783549778
20990770,68.79
28429572,770.95
16283830,180.88499999999996
6403485,121.29666666666668
23725274,117.12166666666668
10733505,120.0355
24349922,57.72
23369528,131.15
4247890,96.17216666666667
23628818,118.01
13057103,52.06683333333333
16813853,118.56251984126985
24606241,145.63666666666666
21281641,111.42833333333334
1960358,94.42666666666668
29608685,53.11333333333333
19602515,155.11125
17432051,160.97
29411518,97.08916666666669
16633571,134.11
22878715,121.595
18806323,239.57
6769535,111.15
7677595,116.16
15485880,142.0825
15009618,114.95214285714283
29102409,96.9
29705207,95.74833333333332
29584362,210.338
15799983,191.44
25296394,126.75
19876292,201.1975
21741106,120.0525
18124043,183.95083333333335
22432497,46.99333333333334
21539835,247.41331818181817
23763073,169.06654761904764
19694290,185.73
638898,128.30416666666665
19124093,77.62583333333333
28807852,122.56
2926247,250.61961904761904
13857312,157.68535714285713
20234416,301.80833333333334
5543210,73.28
29242903,68.91490476190475
27779884,144.9233888888889
19979892,146.695
23899015,128.78666666666666
13881521,226.86778571428576
27280952,310.6113128538128
29259421,286.94
27964410,155.7761111111111
8006119,38.65
27287372,181.01666666666665
21943322,91.27502380952382
4545882,149.27
19055136,59.99
12396603,73.84890873015874
14385616,177.82666666666665
15256150,203.33733333333333
4014739,54.7
26681364,99.57666666666668
419200,271.96
2932263,187.185
4295772,132.5
21067805,61.8
10702489,59.57
8485671,137.48
15160268,98.04
13927957,145.71
12243290,67.18
21667658,132.77721428571428
9373544,146.985
28406352,195.22659523809523
3811639,137.11666666666667
596442,320.45
29463102,166.82
7403613,179.55847619047614
5846654,124.42615873015876
14166695,71.68
29320834,204.36934523809524
16082923,184.52
23435772,72.10666666666667
23652896,682.03
1654301,59.03611111111111
18682763,124.54
8055721,75.05535714285715
19504570,72.56833333333334
3578158,110.715
25834570,85.7
21936073,253.77023809523808
14181211,112.61
26120136,161.80333333333334
13511359,103.46847619047618
16176333,142.3722619047619
8984085,60.52916666666666
27026461,70.03499594686359
4429337,135.11571428571432
23439484,58.2625
7526715,67.44
25430123,241.94
15268792,199.26833333333332
28439332,317.72
28077531,386.92
692383,64.09750000000001
23100862,93.00083333333332
3400739,72.05333333333333
18610544,112.58633333333333
3220115,141.99
4885240,312.91
20455415,180.9225
6913795,89.88
8474806,121.84833333333331
596391,230.3375
6716020,303.17
15342164,53.1
20300,108.62166666666668
28935219,81.69
15771318,141.56
29160487,100.145
23277442,93.28
19948995,63.447293817293804
26944477,117.63333333333334
2125999,187.84
16683957,138.50235714285714
18599814,236.7
21254023,112.02
25950448,107.25
